Column,P-Value
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Joint,0.011918871128241443
Special-Sites_Matching_Count_Pair_2,0.012017024479247192
Global_Average_Sum_Blosum_Similar_Scores_Pair_2,0.012334782159683687
Special-Sites_Matching_Percent_Pair_2,0.012432885630285799
Interface_Average_Sum_Blosum_Non-Similar_Scores_Joint,0.01294616240212658
Interface_Overlapping_Domain_Percent_Pair_1,0.012994892653075052
Special-Sites_Sum_Blosum_Matching_Scores_Joint,0.014260960299751406
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Joint,0.0147666393154948
Global_Sum_Blosum_Non-Similar_Scores_Joint,0.014819982511774262
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_2,0.014962220361867182
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_2,0.01565746270622447
Special-Sites_Sum_Blosum_Positive_Scores_Pair_2,0.015814319339745787
Domain_Length_Joint,0.0161057436937786
Fasta_Length_A_Pair_2,0.01617254643728016
Interface_Difference_Hydrophobicity_Scores_Joint,0.01627922654842427
Global_Length_Pair_2,0.016548264318555685
Special-Sites_Average_Sum_Blosum_Similar_Scores_Pair_2,0.01694952889950867
Interface_Difference_Volume_Buried_Residue_Scores_Pair_1,0.01696380032331538
Interface_Overlapping_Special-Sites_Count_Joint,0.01736147396246903
Blast_Alignment_Length_Joint,0.01855883008208161
Interface_Overlapping_Special-Sites_Percent_Joint,0.019130467199144654
Blast_Mismatch_Count_Pair_1,0.019288493785387006
Special-Sites_Matching_Percent_Joint,0.019439991794080857
Blast_Mismatch_Percent_Pair_2,0.0197294424916803
Special-Sites_Matching_Percent_Pair_1,0.020374333852991523
Domain_Non-Matching_Count_Pair_1,0.020542325593155226
Interface_Difference_Polarity_Scores_Pair_1,0.020830987800547197
Special-Sites_Sum_Blosum_Matching_Scores_Pair_2,0.02180560536041099
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_1,0.02442642624484356
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_1,0.024695123580360443
Special-Sites_Non-Matching_Percent_Pair_2,0.0247515907259902
