Column,P-Value
Global_Average_Sum_Blosum_Similar_Scores_Joint,0.12668853503832117
Special-Sites_Average_Sum_Blosum_Positive_Scores_Joint,0.13032251659003535
Interface_Difference_Helix_Count_Pair_1,0.13172939394890526
Special-Sites_Matching_Percent_Pair_1,0.13604834264586968
Interface_Average_Sum_Blosum_Similar_Scores_Pair_2,0.13688602079054896
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_2,0.1388494229942034
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Joint,0.14012531161049657
Global_Matching_Count_Pair_2,0.1414411556109363
Domain_Average_Sum_Blosum_Non-Similar_Scores_Joint,0.14335758774983332
Blast_End_A_Pair_2,0.1438178287102424
Interface_Average_Sum_Blosum_Positive_Scores_Joint,0.1458263346313628
Global_Sum_Blosum_Matching_Scores_Pair_2,0.14863228885100005
Special-Sites_Sum_Blosum_Positive_Scores_Joint,0.15191498326920494
Interface_Difference_Polarity_Scores_Pair_1,0.1539528184417871
Interface_Residues_Length_Pair_1,0.1590747297532505
Interface_Difference_Polarity_Scores_Joint,0.16056694750193196
Interface_Non-Matching-Gap_Percent_Pair_2,0.160782308016928
Interface_Average_Difference_Flexibility_Scores_Joint,0.1642758235752591
Domain_Sum_Blosum_Positive_Scores_Pair_1,0.16459132970631107
Global_Non-Matching_Count_Pair_2,0.1652422243714436
Domain_Average_Sum_Blosum_Matching_Scores_Pair_1,0.16535438308635914
Special-Sites_Matching_Percent_Pair_2,0.1665447469395217
Global_Sum_Blosum_Positive_Scores_Pair_2,0.1669305510434504
Domain_Sum_Blosum_Matching_Scores_Pair_1,0.1708565077818373
Blast_Start_B_Pair_2,0.1750778300442961
Global_Length_Pair_2,0.17776243138706338
Special-Sites_Sum_Blosum_Positive_Scores_Pair_1,0.17901343084288135
Interface_Difference_Flexibility_Scores_Pair_2,0.17909546200593196
Blast_Mismatch_Percent_Pair_2,0.18370206744806783
Special-Sites_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.18667106391937793
Domain_Matching_Count_Pair_1,0.19362993870317413
Interface_Difference_Polarizability_Scores_Pair_2,0.194435806742965
Special-Sites_Average_Sum_Blosum_Non-Similar_Scores_Joint,0.19581401645551944
Interface_Non-Matching-Gap_Count_Joint,0.19819976829585567
Interface_Matching_Percent_Joint,0.19836553362619602
Interface_Difference_Volume_Buried_Residue_Scores_Pair_2,0.19989871446874657
Domain_Average_Sum_Blosum_Positive_Scores_Pair_1,0.20293184929779473
Blast_Identical_Count_Pair_2,0.20294214384124176
Interface_Non-Matching-Gap_Count_Pair_2,0.20964858248949886
Interface_Average_Difference_Flexibility_Scores_Pair_1,0.21078826839882503
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_2,0.21349305964385396
Blast_Start_B_Pair_1,0.2135852426896459
Blast_Identical_Count_Joint,0.21448736545632513
Special-Sites_Sum_Blosum_Matching_Scores_Joint,0.2187350696762806
Blast_Coverage_B_Pair_2,0.21888738772825778
Special-Sites_Average_Sum_Blosum_Matching_Scores_Joint,0.21967173935749457
Interface_Difference_Total_Accessible_Surface_Area_Scores_Pair_2,0.22051937518049813
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_2,0.22289990081746097
Blast_Positive_Count_Pair_2,0.22817556194501176
Interface_Sum_Blosum_Matching_Scores_Pair_2,0.23202797922903207
Interface_Sum_Blosum_Matching_Scores_Joint,0.23267551654411162
Interface_Matching_Count_Joint,0.23481738604421526
Interface_Non-Matching-Gap_Percent_Joint,0.23713125903514493
Global_Average_Sum_Blosum_Similar_Scores_Pair_2,0.23791858197371152
Interface_Average_Sum_Blosum_Matching_Scores_Joint,0.2396555510428553
Special-Sites_Sum_Blosum_Matching_Scores_Pair_1,0.2399940831516385
Interface_Non-Matching-Gap_Percent_Pair_1,0.24272424161270817
Domain_Average_Sum_Blosum_Positive_Scores_Pair_2,0.2537941374848276
Interface_Matching_Count_Pair_2,0.2586000171195554
Special-Sites_Matching_Count_Joint,0.260547556972701
Interface_Sum_Blosum_Positive_Scores_Joint,0.2640102727114636
Special-Sites_Sum_Blosum_Non-Similar_Scores_Joint,0.26600393598929306
Domain_Average_Sum_Blosum_Non-Similar_Scores_Pair_2,0.2665555703117696
Blast_Start_B_Joint,0.2675814389985267
Interface_Average_Sum_Blosum_Similar_Scores_Joint,0.27255962760839236
Interface_Residues_Length_Joint,0.272857874353834
Domain_Average_Sum_Blosum_Similar_Scores_Pair_1,0.2743620713765337
Interface_Average_Sum_Blosum_Similar_Scores_Pair_1,0.27503480436793515
Interface_Sum_Blosum_Similar_Scores_Pair_2,0.27822561648033384
Special-Sites_Matching_Percent_Joint,0.28065621639385996
Interface_Sum_Blosum_Similar_Scores_Joint,0.2808715190647939
Domain_Matching_Percent_Joint,0.2809811256082745
Interface_Overlapping_Special-Sites_Count_Pair_1,0.2852290933312559
Interface_Overlapping_Special-Sites_Count_Pair_2,0.28730471042118355
Blast_Start_A_Pair_2,0.28763864416350865
Special-Sites_Sum_Blosum_Non-Similar_Scores_Pair_1,0.28903099301434576
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_2,0.29097029451564793
Global_Non-Matching_Percent_Joint,0.29171115024096506
Interface_Difference_Molecular_Weight_Scores_Pair_2,0.2963721741982335
Interface_Overlapping_Special-Sites_Percent_Pair_2,0.29844309583647555
Special-Sites_Matching_Count_Pair_1,0.29941298588797605
